relation_id,fair_id,company_id,issue_type,recommended_action,details
,28,4372,merge_conflict,MANUAL_REVIEW,duplicate group 'ugurlu ev donanimlari' shares fair 28
,28,24386,merge_conflict,MANUAL_REVIEW,duplicate group 'ugurlu ev donanimlari' shares fair 28
,28,4426,merge_conflict,MANUAL_REVIEW,duplicate group 'dogus okul yayinlari' shares fair 28
,28,24268,merge_conflict,MANUAL_REVIEW,duplicate group 'dogus okul yayinlari' shares fair 28
,28,4461,merge_conflict,MANUAL_REVIEW,duplicate group 'kitle koltuk somya mob orm urun day tuk mallari' shares fair 28
,28,24411,merge_conflict,MANUAL_REVIEW,duplicate group 'kitle koltuk somya mob orm urun day tuk mallari' shares fair 28
,28,4469,merge_conflict,MANUAL_REVIEW,duplicate group 'basdinc mobilya' shares fair 28
,28,24228,merge_conflict,MANUAL_REVIEW,duplicate group 'basdinc mobilya' shares fair 28
,28,4476,merge_conflict,MANUAL_REVIEW,duplicate group 'divas mobilya orm urun oto ins' shares fair 28
,28,24264,merge_conflict,MANUAL_REVIEW,duplicate group 'divas mobilya orm urun oto ins' shares fair 28
,28,4480,merge_conflict,MANUAL_REVIEW,duplicate group 'fiba koltuk mobilya tekstil orman urun' shares fair 28
,28,24232,merge_conflict,MANUAL_REVIEW,duplicate group 'fiba koltuk mobilya tekstil orman urun' shares fair 28
,28,4484,merge_conflict,MANUAL_REVIEW,duplicate group 'fatih yildiz celik esya mak mob paz st' shares fair 28
,28,24217,merge_conflict,MANUAL_REVIEW,duplicate group 'fatih yildiz celik esya mak mob paz st' shares fair 28
,28,4489,merge_conflict,MANUAL_REVIEW,duplicate group 'infam mobilya' shares fair 28
,28,24319,merge_conflict,MANUAL_REVIEW,duplicate group 'infam mobilya' shares fair 28
,28,4491,merge_conflict,MANUAL_REVIEW,duplicate group 'isil mobilya' shares fair 28
,28,24406,merge_conflict,MANUAL_REVIEW,duplicate group 'isil mobilya' shares fair 28
,28,4506,merge_conflict,MANUAL_REVIEW,duplicate group 'picasso marnero mob aks ins nak gida' shares fair 28
,28,24357,merge_conflict,MANUAL_REVIEW,duplicate group 'picasso marnero mob aks ins nak gida' shares fair 28
,28,4530,merge_conflict,MANUAL_REVIEW,duplicate group 'inegol berkfa kenar bandi mobilya malzemeleri insaat' shares fair 28
,28,24344,merge_conflict,MANUAL_REVIEW,duplicate group 'inegol berkfa kenar bandi mobilya malzemeleri insaat' shares fair 28
,28,4544,merge_conflict,MANUAL_REVIEW,duplicate group 'dirilis koltuk mobilya insaat' shares fair 28
,28,24237,merge_conflict,MANUAL_REVIEW,duplicate group 'dirilis koltuk mobilya insaat' shares fair 28
,28,4549,merge_conflict,MANUAL_REVIEW,duplicate group 'orion deri' shares fair 28
,28,24403,merge_conflict,MANUAL_REVIEW,duplicate group 'orion deri' shares fair 28
,28,4568,merge_conflict,MANUAL_REVIEW,duplicate group 'pier koltuk tekstil mobilya imalat' shares fair 28
,28,24358,merge_conflict,MANUAL_REVIEW,duplicate group 'pier koltuk tekstil mobilya imalat' shares fair 28
,28,4575,merge_conflict,MANUAL_REVIEW,duplicate group 'rivista mobilya' shares fair 28
,28,24369,merge_conflict,MANUAL_REVIEW,duplicate group 'rivista mobilya' shares fair 28
,28,4592,merge_conflict,MANUAL_REVIEW,duplicate group 'inmob mobilya koltuk nak ins' shares fair 28
,28,24407,merge_conflict,MANUAL_REVIEW,duplicate group 'inmob mobilya koltuk nak ins' shares fair 28
,28,4595,merge_conflict,MANUAL_REVIEW,duplicate group 'seba mensucat' shares fair 28
,28,4596,merge_conflict,MANUAL_REVIEW,duplicate group 'seba mensucat' shares fair 28
,74,18280,merge_conflict,MANUAL_REVIEW,duplicate group 'seritcioglu izzet ancel seritcioglu' shares fair 74
,74,28792,merge_conflict,MANUAL_REVIEW,duplicate group 'seritcioglu izzet ancel seritcioglu' shares fair 74
,81,22328,merge_conflict,MANUAL_REVIEW,duplicate group 'seritcioglu izzet ancel seritcioglu' shares fair 81
,81,32401,merge_conflict,MANUAL_REVIEW,duplicate group 'seritcioglu izzet ancel seritcioglu' shares fair 81
,28,4611,merge_conflict,MANUAL_REVIEW,duplicate group 'seskalar mobilya insaat mimarlik' shares fair 28
,28,24376,merge_conflict,MANUAL_REVIEW,duplicate group 'seskalar mobilya insaat mimarlik' shares fair 28
,28,4628,merge_conflict,MANUAL_REVIEW,duplicate group 'aga mobilya ins' shares fair 28
,28,24236,merge_conflict,MANUAL_REVIEW,duplicate group 'aga mobilya ins' shares fair 28
,28,4638,merge_conflict,MANUAL_REVIEW,duplicate group 'ugur orman ur mob mot arac ins taah nak ic dis' shares fair 28
,28,24352,merge_conflict,MANUAL_REVIEW,duplicate group 'ugur orman ur mob mot arac ins taah nak ic dis' shares fair 28
,29,4691,merge_conflict,MANUAL_REVIEW,duplicate group 'arlon iplik' shares fair 29
,29,31716,merge_conflict,MANUAL_REVIEW,duplicate group 'arlon iplik' shares fair 29
,29,4748,merge_conflict,MANUAL_REVIEW,duplicate group 'imka iplik tekstil isletmeleri dis' shares fair 29
,29,4934,merge_conflict,MANUAL_REVIEW,duplicate group 'imka iplik tekstil isletmeleri dis' shares fair 29
,29,4781,merge_conflict,MANUAL_REVIEW,duplicate group 'imam kayaliogullari otom' shares fair 29
,29,4921,merge_conflict,MANUAL_REVIEW,duplicate group 'imam kayaliogullari otom' shares fair 29
,29,4819,merge_conflict,MANUAL_REVIEW,duplicate group 'sirikcioglu mensucat' shares fair 29
,29,4941,merge_conflict,MANUAL_REVIEW,duplicate group 'sirikcioglu mensucat' shares fair 29
,50,8169,merge_conflict,MANUAL_REVIEW,duplicate group 'sulekler tekstil' shares fair 50
,50,28954,merge_conflict,MANUAL_REVIEW,duplicate group 'sulekler tekstil' shares fair 50
,29,4838,merge_conflict,MANUAL_REVIEW,duplicate group 'iskur tekstil enerji' shares fair 29
,29,4935,merge_conflict,MANUAL_REVIEW,duplicate group 'iskur tekstil enerji' shares fair 29
,28,4882,merge_conflict,MANUAL_REVIEW,duplicate group 'in ka kagitcilik kozmetik selcuk bilmis' shares fair 28
,28,24321,merge_conflict,MANUAL_REVIEW,duplicate group 'in ka kagitcilik kozmetik selcuk bilmis' shares fair 28
,28,4893,merge_conflict,MANUAL_REVIEW,duplicate group 'pasa koltuk mobilya' shares fair 28
,28,24353,merge_conflict,MANUAL_REVIEW,duplicate group 'pasa koltuk mobilya' shares fair 28
,28,4899,merge_conflict,MANUAL_REVIEW,duplicate group 'inegol girisim mobilya tekstil insaat' shares fair 28
,28,24383,merge_conflict,MANUAL_REVIEW,duplicate group 'inegol girisim mobilya tekstil insaat' shares fair 28
,29,4938,merge_conflict,MANUAL_REVIEW,duplicate group 'nipas tekstil' shares fair 29
,29,24109,merge_conflict,MANUAL_REVIEW,duplicate group 'nipas tekstil' shares fair 29
,77,20587,merge_conflict,MANUAL_REVIEW,duplicate group 'ada kupa seramik ic dis' shares fair 77
,77,20588,merge_conflict,MANUAL_REVIEW,duplicate group 'ada kupa seramik ic dis' shares fair 77
,31,5123,merge_conflict,MANUAL_REVIEW,duplicate group 'nita dis' shares fair 31
,31,24074,merge_conflict,MANUAL_REVIEW,duplicate group 'nita dis' shares fair 31
,77,20671,merge_conflict,MANUAL_REVIEW,duplicate group 'beray grup ev gerecleri kalip' shares fair 77
,77,21033,merge_conflict,MANUAL_REVIEW,duplicate group 'beray grup ev gerecleri kalip' shares fair 77
,77,20698,merge_conflict,MANUAL_REVIEW,duplicate group 'cakmak ev gerecleri' shares fair 77
,77,30116,merge_conflict,MANUAL_REVIEW,duplicate group 'cakmak ev gerecleri' shares fair 77
,38,5335,merge_conflict,MANUAL_REVIEW,duplicate group 'miss betty mim ev gerecleri' shares fair 38
,38,23710,merge_conflict,MANUAL_REVIEW,duplicate group 'miss betty mim ev gerecleri' shares fair 38
,38,5387,merge_conflict,MANUAL_REVIEW,duplicate group 'safir cam mamulleri ins' shares fair 38
,38,5388,merge_conflict,MANUAL_REVIEW,duplicate group 'safir cam mamulleri ins' shares fair 38
,38,5391,merge_conflict,MANUAL_REVIEW,duplicate group 'sahbaz isi' shares fair 38
,38,23712,merge_conflict,MANUAL_REVIEW,duplicate group 'sahbaz isi' shares fair 38
,77,21079,merge_conflict,MANUAL_REVIEW,duplicate group 'saray madeni esya' shares fair 77
,77,26754,merge_conflict,MANUAL_REVIEW,duplicate group 'saray madeni esya' shares fair 77
,38,5400,merge_conflict,MANUAL_REVIEW,duplicate group 'sencam cam kozmetik imalat' shares fair 38
,38,23713,merge_conflict,MANUAL_REVIEW,duplicate group 'sencam cam kozmetik imalat' shares fair 38
,38,5416,merge_conflict,MANUAL_REVIEW,duplicate group 'vinola ankastre mutfak urunleri' shares fair 38
,38,23717,merge_conflict,MANUAL_REVIEW,duplicate group 'vinola ankastre mutfak urunleri' shares fair 38
,38,5417,merge_conflict,MANUAL_REVIEW,duplicate group 'vip ahmet ev mutfak gerecleri' shares fair 38
,38,23718,merge_conflict,MANUAL_REVIEW,duplicate group 'vip ahmet ev mutfak gerecleri' shares fair 38
,33,5608,merge_conflict,MANUAL_REVIEW,duplicate group 'medispo medikal teknik' shares fair 33
,33,33199,merge_conflict,MANUAL_REVIEW,duplicate group 'medispo medikal teknik' shares fair 33
,33,5854,merge_conflict,MANUAL_REVIEW,duplicate group 'life net medikal' shares fair 33
,33,27004,merge_conflict,MANUAL_REVIEW,duplicate group 'life net medikal' shares fair 33
,33,5868,merge_conflict,MANUAL_REVIEW,duplicate group 'medikatek saglik urunleri hizm' shares fair 33
,33,32060,merge_conflict,MANUAL_REVIEW,duplicate group 'medikatek saglik urunleri hizm' shares fair 33
,33,5869,merge_conflict,MANUAL_REVIEW,duplicate group 'medimed medikal teks sag malz' shares fair 33
,33,32061,merge_conflict,MANUAL_REVIEW,duplicate group 'medimed medikal teks sag malz' shares fair 33
,33,5898,merge_conflict,MANUAL_REVIEW,duplicate group 'medikal olusum' shares fair 33
,33,33235,merge_conflict,MANUAL_REVIEW,duplicate group 'medikal olusum' shares fair 33
,33,5916,merge_conflict,MANUAL_REVIEW,duplicate group 'newtech medical devices pvt' shares fair 33
,33,33236,merge_conflict,MANUAL_REVIEW,duplicate group 'newtech medical devices pvt' shares fair 33
,33,5952,merge_conflict,MANUAL_REVIEW,duplicate group 'polimot lineer hareket sistemleri mekatronik' shares fair 33
,33,32070,merge_conflict,MANUAL_REVIEW,duplicate group 'polimot lineer hareket sistemleri mekatronik' shares fair 33
,33,6036,merge_conflict,MANUAL_REVIEW,duplicate group 'vitrosens biyoteknoloji' shares fair 33
,33,27028,merge_conflict,MANUAL_REVIEW,duplicate group 'vitrosens biyoteknoloji' shares fair 33
,33,6040,merge_conflict,MANUAL_REVIEW,duplicate group 'dogam medikal kozm gida teks ith ihr' shares fair 33
,33,33253,merge_conflict,MANUAL_REVIEW,duplicate group 'dogam medikal kozm gida teks ith ihr' shares fair 33
,88,23042,merge_conflict,MANUAL_REVIEW,duplicate group 'inter abrasiv' shares fair 88
,88,34444,merge_conflict,MANUAL_REVIEW,duplicate group 'inter abrasiv' shares fair 88
,35,6239,merge_conflict,MANUAL_REVIEW,duplicate group 'isb baglanti elemanlari' shares fair 35
,35,25453,merge_conflict,MANUAL_REVIEW,duplicate group 'isb baglanti elemanlari' shares fair 35
,88,23070,merge_conflict,MANUAL_REVIEW,duplicate group 'made plastik' shares fair 88
,88,34452,merge_conflict,MANUAL_REVIEW,duplicate group 'made plastik' shares fair 88
,35,6251,merge_conflict,MANUAL_REVIEW,duplicate group 'mia metal' shares fair 35
,35,25464,merge_conflict,MANUAL_REVIEW,duplicate group 'mia metal' shares fair 35
,35,6279,merge_conflict,MANUAL_REVIEW,duplicate group 'sa ra enerji ins' shares fair 35
,35,25478,merge_conflict,MANUAL_REVIEW,duplicate group 'sa ra enerji ins' shares fair 35
,35,6296,merge_conflict,MANUAL_REVIEW,duplicate group 'vis vidasan vida' shares fair 35
,35,26125,merge_conflict,MANUAL_REVIEW,duplicate group 'vis vidasan vida' shares fair 35
,35,6312,merge_conflict,MANUAL_REVIEW,duplicate group 'simar dis' shares fair 35
,35,25498,merge_conflict,MANUAL_REVIEW,duplicate group 'simar dis' shares fair 35
,77,20596,merge_conflict,MANUAL_REVIEW,duplicate group 'airbags plastik paz' shares fair 77
,77,20597,merge_conflict,MANUAL_REVIEW,duplicate group 'airbags plastik paz' shares fair 77
,77,30154,merge_conflict,MANUAL_REVIEW,duplicate group 'airbags plastik paz' shares fair 77
,49,7578,merge_conflict,MANUAL_REVIEW,duplicate group 'akspa tekstil' shares fair 49
,49,19113,merge_conflict,MANUAL_REVIEW,duplicate group 'akspa tekstil' shares fair 49
,49,7714,merge_conflict,MANUAL_REVIEW,duplicate group 'jmk tekstil' shares fair 49
,49,19155,merge_conflict,MANUAL_REVIEW,duplicate group 'jmk tekstil' shares fair 49
,49,7832,merge_conflict,MANUAL_REVIEW,duplicate group 'seta fabrics tekstil dis' shares fair 49
,49,19201,merge_conflict,MANUAL_REVIEW,duplicate group 'seta fabrics tekstil dis' shares fair 49
,49,7853,merge_conflict,MANUAL_REVIEW,duplicate group 'titizler tekstil' shares fair 49
,49,19211,merge_conflict,MANUAL_REVIEW,duplicate group 'titizler tekstil' shares fair 49
,49,7863,merge_conflict,MANUAL_REVIEW,duplicate group 'universal tekstil' shares fair 49
,49,19217,merge_conflict,MANUAL_REVIEW,duplicate group 'universal tekstil' shares fair 49
,50,8003,merge_conflict,MANUAL_REVIEW,duplicate group 'gurle suni deri' shares fair 50
,50,28808,merge_conflict,MANUAL_REVIEW,duplicate group 'gurle suni deri' shares fair 50
,50,8075,merge_conflict,MANUAL_REVIEW,duplicate group 'isik kadife' shares fair 50
,50,28853,merge_conflict,MANUAL_REVIEW,duplicate group 'isik kadife' shares fair 50
,13,23621,merge_conflict,MANUAL_REVIEW,duplicate group 'ender nonwovens' shares fair 13
,13,31462,merge_conflict,MANUAL_REVIEW,duplicate group 'ender nonwovens' shares fair 13
,50,8341,merge_conflict,MANUAL_REVIEW,duplicate group 'ipekce home kesimoglu' shares fair 50
,50,8342,merge_conflict,MANUAL_REVIEW,duplicate group 'ipekce home kesimoglu' shares fair 50
,50,8381,merge_conflict,MANUAL_REVIEW,duplicate group 'sim brode' shares fair 50
,50,28943,merge_conflict,MANUAL_REVIEW,duplicate group 'sim brode' shares fair 50
,50,8474,merge_conflict,MANUAL_REVIEW,duplicate group 'hayal life' shares fair 50
,50,8475,merge_conflict,MANUAL_REVIEW,duplicate group 'hayal life' shares fair 50
,50,8522,merge_conflict,MANUAL_REVIEW,duplicate group 'finezza home concept' shares fair 50
,50,28983,merge_conflict,MANUAL_REVIEW,duplicate group 'finezza home concept' shares fair 50
,50,8590,merge_conflict,MANUAL_REVIEW,duplicate group 'selinay moda tasarim tekstil' shares fair 50
,50,28936,merge_conflict,MANUAL_REVIEW,duplicate group 'selinay moda tasarim tekstil' shares fair 50
,50,8650,merge_conflict,MANUAL_REVIEW,duplicate group 'karna home' shares fair 50
,50,8651,merge_conflict,MANUAL_REVIEW,duplicate group 'karna home' shares fair 50
,50,8718,merge_conflict,MANUAL_REVIEW,duplicate group 'zorel tekstil' shares fair 50
,50,29036,merge_conflict,MANUAL_REVIEW,duplicate group 'zorel tekstil' shares fair 50
,50,8759,merge_conflict,MANUAL_REVIEW,duplicate group 'saheser home' shares fair 50
,50,28934,merge_conflict,MANUAL_REVIEW,duplicate group 'saheser home' shares fair 50
,46,8816,merge_conflict,MANUAL_REVIEW,duplicate group 'simurg tasarim danismanlik reklam tekstil' shares fair 46
,46,8825,merge_conflict,MANUAL_REVIEW,duplicate group 'simurg tasarim danismanlik reklam tekstil' shares fair 46
,46,8907,merge_conflict,MANUAL_REVIEW,duplicate group 'antebi orme' shares fair 46
,46,15174,merge_conflict,MANUAL_REVIEW,duplicate group 'antebi orme' shares fair 46
,88,22936,merge_conflict,MANUAL_REVIEW,duplicate group 'ariteks boyacilik' shares fair 88
,88,34477,merge_conflict,MANUAL_REVIEW,duplicate group 'ariteks boyacilik' shares fair 88
,54,9288,merge_conflict,MANUAL_REVIEW,duplicate group 'genser muh mim ins' shares fair 54
,54,9289,merge_conflict,MANUAL_REVIEW,duplicate group 'genser muh mim ins' shares fair 54
,54,9293,merge_conflict,MANUAL_REVIEW,duplicate group 'groma gps yazilim mak otomasyon sis' shares fair 54
,54,9294,merge_conflict,MANUAL_REVIEW,duplicate group 'groma gps yazilim mak otomasyon sis' shares fair 54
,32,10669,merge_conflict,MANUAL_REVIEW,duplicate group 'sayeste kaucuk lateks kimyevi maddeler' shares fair 32
,32,31898,merge_conflict,MANUAL_REVIEW,duplicate group 'sayeste kaucuk lateks kimyevi maddeler' shares fair 32
,66,13776,merge_conflict,MANUAL_REVIEW,duplicate group 'bilkim tibbi urunler' shares fair 66
,66,29088,merge_conflict,MANUAL_REVIEW,duplicate group 'bilkim tibbi urunler' shares fair 66
,58,10872,merge_conflict,MANUAL_REVIEW,duplicate group 'dafne kuyumculuk' shares fair 58
,58,10873,merge_conflict,MANUAL_REVIEW,duplicate group 'dafne kuyumculuk' shares fair 58
,34,10908,merge_conflict,MANUAL_REVIEW,duplicate group 'arif alacam rulman' shares fair 34
,34,11125,merge_conflict,MANUAL_REVIEW,duplicate group 'arif alacam rulman' shares fair 34
,34,10940,merge_conflict,MANUAL_REVIEW,duplicate group 'csp muhendislik' shares fair 34
,34,11138,merge_conflict,MANUAL_REVIEW,duplicate group 'csp muhendislik' shares fair 34
,34,10982,merge_conflict,MANUAL_REVIEW,duplicate group 'fkk guney oto lastik takoz' shares fair 34
,34,11151,merge_conflict,MANUAL_REVIEW,duplicate group 'fkk guney oto lastik takoz' shares fair 34
,34,11001,merge_conflict,MANUAL_REVIEW,duplicate group 'hansa flex hidrolik' shares fair 34
,34,11154,merge_conflict,MANUAL_REVIEW,duplicate group 'hansa flex hidrolik' shares fair 34
,34,11040,merge_conflict,MANUAL_REVIEW,duplicate group 'nevon makina imalat insaat taahhut danismanlik' shares fair 34
,34,11167,merge_conflict,MANUAL_REVIEW,duplicate group 'nevon makina imalat insaat taahhut danismanlik' shares fair 34
,34,11095,merge_conflict,MANUAL_REVIEW,duplicate group 'terralab laboratuvar malzemeleri' shares fair 34
,34,11181,merge_conflict,MANUAL_REVIEW,duplicate group 'terralab laboratuvar malzemeleri' shares fair 34
,34,11096,merge_conflict,MANUAL_REVIEW,duplicate group 'troya proses makina kimya maden teknolojileri' shares fair 34
,34,11183,merge_conflict,MANUAL_REVIEW,duplicate group 'troya proses makina kimya maden teknolojileri' shares fair 34
,60,11666,merge_conflict,MANUAL_REVIEW,duplicate group 'fujian dongnan piston ring manufacturing co' shares fair 60
,60,27077,merge_conflict,MANUAL_REVIEW,duplicate group 'fujian dongnan piston ring manufacturing co' shares fair 60
,60,11839,merge_conflict,MANUAL_REVIEW,duplicate group 'delta oto aksami' shares fair 60
,60,27147,merge_conflict,MANUAL_REVIEW,duplicate group 'delta oto aksami' shares fair 60
,60,11849,merge_conflict,MANUAL_REVIEW,duplicate group 'jp group' shares fair 60
,60,11926,merge_conflict,MANUAL_REVIEW,duplicate group 'jp group' shares fair 60
,60,11884,merge_conflict,MANUAL_REVIEW,duplicate group 'filtorq filtre' shares fair 60
,60,27168,merge_conflict,MANUAL_REVIEW,duplicate group 'filtorq filtre' shares fair 60
,60,11934,merge_conflict,MANUAL_REVIEW,duplicate group 'kapimsan otomotiv' shares fair 60
,60,27192,merge_conflict,MANUAL_REVIEW,duplicate group 'kapimsan otomotiv' shares fair 60
,60,11943,merge_conflict,MANUAL_REVIEW,duplicate group 'kolas motor' shares fair 60
,60,29933,merge_conflict,MANUAL_REVIEW,duplicate group 'kolas motor' shares fair 60
,60,12227,merge_conflict,MANUAL_REVIEW,duplicate group 'ruian city yangyu motor vehicle parts co' shares fair 60
,60,27393,merge_conflict,MANUAL_REVIEW,duplicate group 'ruian city yangyu motor vehicle parts co' shares fair 60
,60,12236,merge_conflict,MANUAL_REVIEW,duplicate group 'wenzhou osmark sensor co' shares fair 60
,60,27322,merge_conflict,MANUAL_REVIEW,duplicate group 'wenzhou osmark sensor co' shares fair 60
,60,12260,merge_conflict,MANUAL_REVIEW,duplicate group 'fbg auto co' shares fair 60
,60,27339,merge_conflict,MANUAL_REVIEW,duplicate group 'fbg auto co' shares fair 60
,60,12378,merge_conflict,MANUAL_REVIEW,duplicate group 'wenzhou dingcheng electronic technology co' shares fair 60
,60,27403,merge_conflict,MANUAL_REVIEW,duplicate group 'wenzhou dingcheng electronic technology co' shares fair 60
,60,12387,merge_conflict,MANUAL_REVIEW,duplicate group 'ruian weichuang auto parts co' shares fair 60
,60,27359,merge_conflict,MANUAL_REVIEW,duplicate group 'ruian weichuang auto parts co' shares fair 60
,88,23029,merge_conflict,MANUAL_REVIEW,duplicate group 'gurisik yaglama cihazlari' shares fair 88
,88,34409,merge_conflict,MANUAL_REVIEW,duplicate group 'gurisik yaglama cihazlari' shares fair 88
,60,12566,merge_conflict,MANUAL_REVIEW,duplicate group 'inci aku' shares fair 60
,60,29942,merge_conflict,MANUAL_REVIEW,duplicate group 'inci aku' shares fair 60
,66,13696,merge_conflict,MANUAL_REVIEW,duplicate group '3s medikal' shares fair 66
,66,29044,merge_conflict,MANUAL_REVIEW,duplicate group '3s medikal' shares fair 66
,66,13713,merge_conflict,MANUAL_REVIEW,duplicate group 'akdemir group' shares fair 66
,66,29050,merge_conflict,MANUAL_REVIEW,duplicate group 'akdemir group' shares fair 66
,66,13714,merge_conflict,MANUAL_REVIEW,duplicate group 'akme dis deposu' shares fair 66
,66,29051,merge_conflict,MANUAL_REVIEW,duplicate group 'akme dis deposu' shares fair 66
,66,13721,merge_conflict,MANUAL_REVIEW,duplicate group 'alpay dis deposu' shares fair 66
,66,29054,merge_conflict,MANUAL_REVIEW,duplicate group 'alpay dis deposu' shares fair 66
,66,13722,merge_conflict,MANUAL_REVIEW,duplicate group 'alternatif medikal' shares fair 66
,66,29055,merge_conflict,MANUAL_REVIEW,duplicate group 'alternatif medikal' shares fair 66
,66,13723,merge_conflict,MANUAL_REVIEW,duplicate group 'anadolu capa dental' shares fair 66
,66,29056,merge_conflict,MANUAL_REVIEW,duplicate group 'anadolu capa dental' shares fair 66
,66,13726,merge_conflict,MANUAL_REVIEW,duplicate group 'antalya bora dis deposu' shares fair 66
,66,29058,merge_conflict,MANUAL_REVIEW,duplicate group 'antalya bora dis deposu' shares fair 66
,66,13741,merge_conflict,MANUAL_REVIEW,duplicate group 'atilim dis deposu' shares fair 66
,66,29067,merge_conflict,MANUAL_REVIEW,duplicate group 'atilim dis deposu' shares fair 66
,66,13742,merge_conflict,MANUAL_REVIEW,duplicate group 'ati ileri teknoloji' shares fair 66
,66,29068,merge_conflict,MANUAL_REVIEW,duplicate group 'ati ileri teknoloji' shares fair 66
,66,13745,merge_conflict,MANUAL_REVIEW,duplicate group 'atlas dis deposu' shares fair 66
,66,29069,merge_conflict,MANUAL_REVIEW,duplicate group 'atlas dis deposu' shares fair 66
,66,13751,merge_conflict,MANUAL_REVIEW,duplicate group 'aydoganlar dis deposu' shares fair 66
,66,29073,merge_conflict,MANUAL_REVIEW,duplicate group 'aydoganlar dis deposu' shares fair 66
,66,13761,merge_conflict,MANUAL_REVIEW,duplicate group 'basmaci dis deposu' shares fair 66
,66,29080,merge_conflict,MANUAL_REVIEW,duplicate group 'basmaci dis deposu' shares fair 66
,66,13762,merge_conflict,MANUAL_REVIEW,duplicate group 'basak dental' shares fair 66
,66,29081,merge_conflict,MANUAL_REVIEW,duplicate group 'basak dental' shares fair 66
,66,13764,merge_conflict,MANUAL_REVIEW,duplicate group 'bego dis malzemeleri' shares fair 66
,66,29083,merge_conflict,MANUAL_REVIEW,duplicate group 'bego dis malzemeleri' shares fair 66
